street,label,location,heading,pitch,fov,radius,bottom_crop,source,sample_location,pano_id,pano_lat,pano_lng,pano_date,status,group_id,created_at
auto_404,auto_IogJHPD04EoZtJQJqRDOww_h315,"45.4011845,-75.7173392",315,0,90,50,30,auto_sampler,"45.4012002,-75.7173611",IogJHPD04EoZtJQJqRDOww,45.40118454040166,-75.71733920372606,2025-08,ok,IogJHPD04EoZtJQJqRDOww,2026-02-28T21:27:31.153Z
auto_405,auto_IogJHPD04EoZtJQJqRDOww_h0,"45.4011845,-75.7173392",0,0,90,50,30,auto_sampler,"45.4012002,-75.7173611",IogJHPD04EoZtJQJqRDOww,45.40118454040166,-75.71733920372606,2025-08,ok,IogJHPD04EoZtJQJqRDOww,2026-02-28T21:27:31.153Z
auto_406,auto_IogJHPD04EoZtJQJqRDOww_h45,"45.4011845,-75.7173392",45,0,90,50,30,auto_sampler,"45.4012002,-75.7173611",IogJHPD04EoZtJQJqRDOww,45.40118454040166,-75.71733920372606,2025-08,ok,IogJHPD04EoZtJQJqRDOww,2026-02-28T21:27:31.153Z
auto_407,auto_IogJHPD04EoZtJQJqRDOww_h90,"45.4011845,-75.7173392",90,0,90,50,30,auto_sampler,"45.4012002,-75.7173611",IogJHPD04EoZtJQJqRDOww,45.40118454040166,-75.71733920372606,2025-08,ok,IogJHPD04EoZtJQJqRDOww,2026-02-28T21:27:31.153Z
auto_408,auto_IogJHPD04EoZtJQJqRDOww_h135,"45.4011845,-75.7173392",135,0,90,50,30,auto_sampler,"45.4012002,-75.7173611",IogJHPD04EoZtJQJqRDOww,45.40118454040166,-75.71733920372606,2025-08,ok,IogJHPD04EoZtJQJqRDOww,2026-02-28T21:27:31.153Z
auto_409,auto_xswRD9RR4eMKUgrGCjB9Zg_h180,"45.3825594,-75.7708303",180,0,90,50,30,auto_sampler,"45.3825335,-75.7707873",xswRD9RR4eMKUgrGCjB9Zg,45.38255936458309,-75.77083030249216,2021-04,ok,xswRD9RR4eMKUgrGCjB9Zg,2026-02-28T21:27:31.242Z
auto_410,auto_xswRD9RR4eMKUgrGCjB9Zg_h225,"45.3825594,-75.7708303",225,0,90,50,30,auto_sampler,"45.3825335,-75.7707873",xswRD9RR4eMKUgrGCjB9Zg,45.38255936458309,-75.77083030249216,2021-04,ok,xswRD9RR4eMKUgrGCjB9Zg,2026-02-28T21:27:31.242Z
auto_411,auto_xswRD9RR4eMKUgrGCjB9Zg_h270,"45.3825594,-75.7708303",270,0,90,50,30,auto_sampler,"45.3825335,-75.7707873",xswRD9RR4eMKUgrGCjB9Zg,45.38255936458309,-75.77083030249216,2021-04,ok,xswRD9RR4eMKUgrGCjB9Zg,2026-02-28T21:27:31.242Z
auto_412,auto_xswRD9RR4eMKUgrGCjB9Zg_h315,"45.3825594,-75.7708303",315,0,90,50,30,auto_sampler,"45.3825335,-75.7707873",xswRD9RR4eMKUgrGCjB9Zg,45.38255936458309,-75.77083030249216,2021-04,ok,xswRD9RR4eMKUgrGCjB9Zg,2026-02-28T21:27:31.242Z
auto_413,auto_xswRD9RR4eMKUgrGCjB9Zg_h0,"45.3825594,-75.7708303",0,0,90,50,30,auto_sampler,"45.3825335,-75.7707873",xswRD9RR4eMKUgrGCjB9Zg,45.38255936458309,-75.77083030249216,2021-04,ok,xswRD9RR4eMKUgrGCjB9Zg,2026-02-28T21:27:31.242Z
auto_414,auto_xswRD9RR4eMKUgrGCjB9Zg_h45,"45.3825594,-75.7708303",45,0,90,50,30,auto_sampler,"45.3825335,-75.7707873",xswRD9RR4eMKUgrGCjB9Zg,45.38255936458309,-75.77083030249216,2021-04,ok,xswRD9RR4eMKUgrGCjB9Zg,2026-02-28T21:27:31.242Z
auto_415,auto_xswRD9RR4eMKUgrGCjB9Zg_h90,"45.3825594,-75.7708303",90,0,90,50,30,auto_sampler,"45.3825335,-75.7707873",xswRD9RR4eMKUgrGCjB9Zg,45.38255936458309,-75.77083030249216,2021-04,ok,xswRD9RR4eMKUgrGCjB9Zg,2026-02-28T21:27:31.242Z
auto_416,auto_xswRD9RR4eMKUgrGCjB9Zg_h135,"45.3825594,-75.7708303",135,0,90,50,30,auto_sampler,"45.3825335,-75.7707873",xswRD9RR4eMKUgrGCjB9Zg,45.38255936458309,-75.77083030249216,2021-04,ok,xswRD9RR4eMKUgrGCjB9Zg,2026-02-28T21:27:31.242Z
auto_417,auto_I-HSFJI8hz8tgrBj2DRPSw_h180,"45.4460114,-75.6711127",180,0,90,50,30,auto_sampler,"45.4458601,-75.6709258",I-HSFJI8hz8tgrBj2DRPSw,45.44601142206302,-75.67111266556061,2024-09,ok,I-HSFJI8hz8tgrBj2DRPSw,2026-02-28T21:27:31.318Z
auto_418,auto_I-HSFJI8hz8tgrBj2DRPSw_h225,"45.4460114,-75.6711127",225,0,90,50,30,auto_sampler,"45.4458601,-75.6709258",I-HSFJI8hz8tgrBj2DRPSw,45.44601142206302,-75.67111266556061,2024-09,ok,I-HSFJI8hz8tgrBj2DRPSw,2026-02-28T21:27:31.318Z
auto_419,auto_I-HSFJI8hz8tgrBj2DRPSw_h270,"45.4460114,-75.6711127",270,0,90,50,30,auto_sampler,"45.4458601,-75.6709258",I-HSFJI8hz8tgrBj2DRPSw,45.44601142206302,-75.67111266556061,2024-09,ok,I-HSFJI8hz8tgrBj2DRPSw,2026-02-28T21:27:31.318Z
auto_420,auto_I-HSFJI8hz8tgrBj2DRPSw_h315,"45.4460114,-75.6711127",315,0,90,50,30,auto_sampler,"45.4458601,-75.6709258",I-HSFJI8hz8tgrBj2DRPSw,45.44601142206302,-75.67111266556061,2024-09,ok,I-HSFJI8hz8tgrBj2DRPSw,2026-02-28T21:27:31.318Z
auto_421,auto_I-HSFJI8hz8tgrBj2DRPSw_h0,"45.4460114,-75.6711127",0,0,90,50,30,auto_sampler,"45.4458601,-75.6709258",I-HSFJI8hz8tgrBj2DRPSw,45.44601142206302,-75.67111266556061,2024-09,ok,I-HSFJI8hz8tgrBj2DRPSw,2026-02-28T21:27:31.318Z
auto_422,auto_I-HSFJI8hz8tgrBj2DRPSw_h45,"45.4460114,-75.6711127",45,0,90,50,30,auto_sampler,"45.4458601,-75.6709258",I-HSFJI8hz8tgrBj2DRPSw,45.44601142206302,-75.67111266556061,2024-09,ok,I-HSFJI8hz8tgrBj2DRPSw,2026-02-28T21:27:31.318Z
auto_423,auto_I-HSFJI8hz8tgrBj2DRPSw_h90,"45.4460114,-75.6711127",90,0,90,50,30,auto_sampler,"45.4458601,-75.6709258",I-HSFJI8hz8tgrBj2DRPSw,45.44601142206302,-75.67111266556061,2024-09,ok,I-HSFJI8hz8tgrBj2DRPSw,2026-02-28T21:27:31.318Z
auto_424,auto_I-HSFJI8hz8tgrBj2DRPSw_h135,"45.4460114,-75.6711127",135,0,90,50,30,auto_sampler,"45.4458601,-75.6709258",I-HSFJI8hz8tgrBj2DRPSw,45.44601142206302,-75.67111266556061,2024-09,ok,I-HSFJI8hz8tgrBj2DRPSw,2026-02-28T21:27:31.318Z
auto_425,auto_Kzb4y_z5jfEwk-K0_MZvzQ_h180,"45.3710243,-75.7015145",180,0,90,50,30,auto_sampler,"45.3711572,-75.7016737",Kzb4y_z5jfEwk-K0_MZvzQ,45.37102434329623,-75.7015144777995,2021-05,ok,Kzb4y_z5jfEwk-K0_MZvzQ,2026-02-28T21:27:31.441Z
auto_426,auto_Kzb4y_z5jfEwk-K0_MZvzQ_h225,"45.3710243,-75.7015145",225,0,90,50,30,auto_sampler,"45.3711572,-75.7016737",Kzb4y_z5jfEwk-K0_MZvzQ,45.37102434329623,-75.7015144777995,2021-05,ok,Kzb4y_z5jfEwk-K0_MZvzQ,2026-02-28T21:27:31.441Z
auto_427,auto_Kzb4y_z5jfEwk-K0_MZvzQ_h270,"45.3710243,-75.7015145",270,0,90,50,30,auto_sampler,"45.3711572,-75.7016737",Kzb4y_z5jfEwk-K0_MZvzQ,45.37102434329623,-75.7015144777995,2021-05,ok,Kzb4y_z5jfEwk-K0_MZvzQ,2026-02-28T21:27:31.441Z
auto_428,auto_Kzb4y_z5jfEwk-K0_MZvzQ_h315,"45.3710243,-75.7015145",315,0,90,50,30,auto_sampler,"45.3711572,-75.7016737",Kzb4y_z5jfEwk-K0_MZvzQ,45.37102434329623,-75.7015144777995,2021-05,ok,Kzb4y_z5jfEwk-K0_MZvzQ,2026-02-28T21:27:31.441Z
auto_429,auto_Kzb4y_z5jfEwk-K0_MZvzQ_h0,"45.3710243,-75.7015145",0,0,90,50,30,auto_sampler,"45.3711572,-75.7016737",Kzb4y_z5jfEwk-K0_MZvzQ,45.37102434329623,-75.7015144777995,2021-05,ok,Kzb4y_z5jfEwk-K0_MZvzQ,2026-02-28T21:27:31.441Z
auto_430,auto_Kzb4y_z5jfEwk-K0_MZvzQ_h45,"45.3710243,-75.7015145",45,0,90,50,30,auto_sampler,"45.3711572,-75.7016737",Kzb4y_z5jfEwk-K0_MZvzQ,45.37102434329623,-75.7015144777995,2021-05,ok,Kzb4y_z5jfEwk-K0_MZvzQ,2026-02-28T21:27:31.441Z
auto_431,auto_Kzb4y_z5jfEwk-K0_MZvzQ_h90,"45.3710243,-75.7015145",90,0,90,50,30,auto_sampler,"45.3711572,-75.7016737",Kzb4y_z5jfEwk-K0_MZvzQ,45.37102434329623,-75.7015144777995,2021-05,ok,Kzb4y_z5jfEwk-K0_MZvzQ,2026-02-28T21:27:31.441Z
auto_432,auto_Kzb4y_z5jfEwk-K0_MZvzQ_h135,"45.3710243,-75.7015145",135,0,90,50,30,auto_sampler,"45.3711572,-75.7016737",Kzb4y_z5jfEwk-K0_MZvzQ,45.37102434329623,-75.7015144777995,2021-05,ok,Kzb4y_z5jfEwk-K0_MZvzQ,2026-02-28T21:27:31.441Z
auto_433,auto_TXzQVxEs5OG0qlWZ0ufpjA_h180,"45.4232380,-75.6530342",180,0,90,50,30,auto_sampler,"45.4229830,-75.6529356",TXzQVxEs5OG0qlWZ0ufpjA,45.4232379720498,-75.65303420924785,2024-11,ok,TXzQVxEs5OG0qlWZ0ufpjA,2026-02-28T21:27:31.558Z
auto_434,auto_TXzQVxEs5OG0qlWZ0ufpjA_h225,"45.4232380,-75.6530342",225,0,90,50,30,auto_sampler,"45.4229830,-75.6529356",TXzQVxEs5OG0qlWZ0ufpjA,45.4232379720498,-75.65303420924785,2024-11,ok,TXzQVxEs5OG0qlWZ0ufpjA,2026-02-28T21:27:31.558Z
auto_435,auto_TXzQVxEs5OG0qlWZ0ufpjA_h270,"45.4232380,-75.6530342",270,0,90,50,30,auto_sampler,"45.4229830,-75.6529356",TXzQVxEs5OG0qlWZ0ufpjA,45.4232379720498,-75.65303420924785,2024-11,ok,TXzQVxEs5OG0qlWZ0ufpjA,2026-02-28T21:27:31.558Z
auto_436,auto_TXzQVxEs5OG0qlWZ0ufpjA_h315,"45.4232380,-75.6530342",315,0,90,50,30,auto_sampler,"45.4229830,-75.6529356",TXzQVxEs5OG0qlWZ0ufpjA,45.4232379720498,-75.65303420924785,2024-11,ok,TXzQVxEs5OG0qlWZ0ufpjA,2026-02-28T21:27:31.558Z
auto_437,auto_TXzQVxEs5OG0qlWZ0ufpjA_h0,"45.4232380,-75.6530342",0,0,90,50,30,auto_sampler,"45.4229830,-75.6529356",TXzQVxEs5OG0qlWZ0ufpjA,45.4232379720498,-75.65303420924785,2024-11,ok,TXzQVxEs5OG0qlWZ0ufpjA,2026-02-28T21:27:31.558Z
auto_438,auto_TXzQVxEs5OG0qlWZ0ufpjA_h45,"45.4232380,-75.6530342",45,0,90,50,30,auto_sampler,"45.4229830,-75.6529356",TXzQVxEs5OG0qlWZ0ufpjA,45.4232379720498,-75.65303420924785,2024-11,ok,TXzQVxEs5OG0qlWZ0ufpjA,2026-02-28T21:27:31.558Z
auto_439,auto_TXzQVxEs5OG0qlWZ0ufpjA_h90,"45.4232380,-75.6530342",90,0,90,50,30,auto_sampler,"45.4229830,-75.6529356",TXzQVxEs5OG0qlWZ0ufpjA,45.4232379720498,-75.65303420924785,2024-11,ok,TXzQVxEs5OG0qlWZ0ufpjA,2026-02-28T21:27:31.558Z
auto_440,auto_TXzQVxEs5OG0qlWZ0ufpjA_h135,"45.4232380,-75.6530342",135,0,90,50,30,auto_sampler,"45.4229830,-75.6529356",TXzQVxEs5OG0qlWZ0ufpjA,45.4232379720498,-75.65303420924785,2024-11,ok,TXzQVxEs5OG0qlWZ0ufpjA,2026-02-28T21:27:31.558Z
auto_441,auto_huD6k8_TKisw1kUn_KfG-Q_h180,"45.3999970,-75.7388476",180,0,90,50,30,auto_sampler,"45.4001683,-75.7389504",huD6k8_TKisw1kUn_KfG-Q,45.39999697845701,-75.73884763605398,2024-10,ok,huD6k8_TKisw1kUn_KfG-Q,2026-02-28T21:27:31.672Z
auto_442,auto_huD6k8_TKisw1kUn_KfG-Q_h225,"45.3999970,-75.7388476",225,0,90,50,30,auto_sampler,"45.4001683,-75.7389504",huD6k8_TKisw1kUn_KfG-Q,45.39999697845701,-75.73884763605398,2024-10,ok,huD6k8_TKisw1kUn_KfG-Q,2026-02-28T21:27:31.672Z
auto_443,auto_huD6k8_TKisw1kUn_KfG-Q_h270,"45.3999970,-75.7388476",270,0,90,50,30,auto_sampler,"45.4001683,-75.7389504",huD6k8_TKisw1kUn_KfG-Q,45.39999697845701,-75.73884763605398,2024-10,ok,huD6k8_TKisw1kUn_KfG-Q,2026-02-28T21:27:31.672Z
auto_444,auto_huD6k8_TKisw1kUn_KfG-Q_h315,"45.3999970,-75.7388476",315,0,90,50,30,auto_sampler,"45.4001683,-75.7389504",huD6k8_TKisw1kUn_KfG-Q,45.39999697845701,-75.73884763605398,2024-10,ok,huD6k8_TKisw1kUn_KfG-Q,2026-02-28T21:27:31.672Z
auto_445,auto_huD6k8_TKisw1kUn_KfG-Q_h0,"45.3999970,-75.7388476",0,0,90,50,30,auto_sampler,"45.4001683,-75.7389504",huD6k8_TKisw1kUn_KfG-Q,45.39999697845701,-75.73884763605398,2024-10,ok,huD6k8_TKisw1kUn_KfG-Q,2026-02-28T21:27:31.672Z
auto_446,auto_huD6k8_TKisw1kUn_KfG-Q_h45,"45.3999970,-75.7388476",45,0,90,50,30,auto_sampler,"45.4001683,-75.7389504",huD6k8_TKisw1kUn_KfG-Q,45.39999697845701,-75.73884763605398,2024-10,ok,huD6k8_TKisw1kUn_KfG-Q,2026-02-28T21:27:31.672Z
auto_447,auto_huD6k8_TKisw1kUn_KfG-Q_h90,"45.3999970,-75.7388476",90,0,90,50,30,auto_sampler,"45.4001683,-75.7389504",huD6k8_TKisw1kUn_KfG-Q,45.39999697845701,-75.73884763605398,2024-10,ok,huD6k8_TKisw1kUn_KfG-Q,2026-02-28T21:27:31.672Z
auto_448,auto_huD6k8_TKisw1kUn_KfG-Q_h135,"45.3999970,-75.7388476",135,0,90,50,30,auto_sampler,"45.4001683,-75.7389504",huD6k8_TKisw1kUn_KfG-Q,45.39999697845701,-75.73884763605398,2024-10,ok,huD6k8_TKisw1kUn_KfG-Q,2026-02-28T21:27:31.672Z
auto_449,auto_IyvUOoZCehMhkjOgPv2sng_h180,"45.3708274,-75.6638709",180,0,90,50,30,auto_sampler,"45.3708481,-75.6639618",IyvUOoZCehMhkjOgPv2sng,45.3708273553599,-75.66387087414793,2019-09,ok,IyvUOoZCehMhkjOgPv2sng,2026-02-28T21:27:31.765Z
auto_450,auto_IyvUOoZCehMhkjOgPv2sng_h225,"45.3708274,-75.6638709",225,0,90,50,30,auto_sampler,"45.3708481,-75.6639618",IyvUOoZCehMhkjOgPv2sng,45.3708273553599,-75.66387087414793,2019-09,ok,IyvUOoZCehMhkjOgPv2sng,2026-02-28T21:27:31.765Z
auto_451,auto_IyvUOoZCehMhkjOgPv2sng_h270,"45.3708274,-75.6638709",270,0,90,50,30,auto_sampler,"45.3708481,-75.6639618",IyvUOoZCehMhkjOgPv2sng,45.3708273553599,-75.66387087414793,2019-09,ok,IyvUOoZCehMhkjOgPv2sng,2026-02-28T21:27:31.765Z
auto_452,auto_IyvUOoZCehMhkjOgPv2sng_h315,"45.3708274,-75.6638709",315,0,90,50,30,auto_sampler,"45.3708481,-75.6639618",IyvUOoZCehMhkjOgPv2sng,45.3708273553599,-75.66387087414793,2019-09,ok,IyvUOoZCehMhkjOgPv2sng,2026-02-28T21:27:31.765Z
auto_453,auto_IyvUOoZCehMhkjOgPv2sng_h0,"45.3708274,-75.6638709",0,0,90,50,30,auto_sampler,"45.3708481,-75.6639618",IyvUOoZCehMhkjOgPv2sng,45.3708273553599,-75.66387087414793,2019-09,ok,IyvUOoZCehMhkjOgPv2sng,2026-02-28T21:27:31.765Z
auto_454,auto_IyvUOoZCehMhkjOgPv2sng_h45,"45.3708274,-75.6638709",45,0,90,50,30,auto_sampler,"45.3708481,-75.6639618",IyvUOoZCehMhkjOgPv2sng,45.3708273553599,-75.66387087414793,2019-09,ok,IyvUOoZCehMhkjOgPv2sng,2026-02-28T21:27:31.765Z
auto_455,auto_IyvUOoZCehMhkjOgPv2sng_h90,"45.3708274,-75.6638709",90,0,90,50,30,auto_sampler,"45.3708481,-75.6639618",IyvUOoZCehMhkjOgPv2sng,45.3708273553599,-75.66387087414793,2019-09,ok,IyvUOoZCehMhkjOgPv2sng,2026-02-28T21:27:31.765Z
auto_456,auto_IyvUOoZCehMhkjOgPv2sng_h135,"45.3708274,-75.6638709",135,0,90,50,30,auto_sampler,"45.3708481,-75.6639618",IyvUOoZCehMhkjOgPv2sng,45.3708273553599,-75.66387087414793,2019-09,ok,IyvUOoZCehMhkjOgPv2sng,2026-02-28T21:27:31.765Z
auto_457,auto_cODr1EBD9LcJEj_54WL-bg_h180,"45.3874979,-75.6665684",180,0,90,50,30,auto_sampler,"45.3875227,-75.6667785",cODr1EBD9LcJEj_54WL-bg,45.38749789775979,-75.6665684096003,2024-10,ok,cODr1EBD9LcJEj_54WL-bg,2026-02-28T21:27:31.919Z
auto_458,auto_cODr1EBD9LcJEj_54WL-bg_h225,"45.3874979,-75.6665684",225,0,90,50,30,auto_sampler,"45.3875227,-75.6667785",cODr1EBD9LcJEj_54WL-bg,45.38749789775979,-75.6665684096003,2024-10,ok,cODr1EBD9LcJEj_54WL-bg,2026-02-28T21:27:31.919Z
auto_459,auto_cODr1EBD9LcJEj_54WL-bg_h270,"45.3874979,-75.6665684",270,0,90,50,30,auto_sampler,"45.3875227,-75.6667785",cODr1EBD9LcJEj_54WL-bg,45.38749789775979,-75.6665684096003,2024-10,ok,cODr1EBD9LcJEj_54WL-bg,2026-02-28T21:27:31.919Z
auto_460,auto_cODr1EBD9LcJEj_54WL-bg_h315,"45.3874979,-75.6665684",315,0,90,50,30,auto_sampler,"45.3875227,-75.6667785",cODr1EBD9LcJEj_54WL-bg,45.38749789775979,-75.6665684096003,2024-10,ok,cODr1EBD9LcJEj_54WL-bg,2026-02-28T21:27:31.919Z
auto_461,auto_cODr1EBD9LcJEj_54WL-bg_h0,"45.3874979,-75.6665684",0,0,90,50,30,auto_sampler,"45.3875227,-75.6667785",cODr1EBD9LcJEj_54WL-bg,45.38749789775979,-75.6665684096003,2024-10,ok,cODr1EBD9LcJEj_54WL-bg,2026-02-28T21:27:31.919Z
auto_462,auto_cODr1EBD9LcJEj_54WL-bg_h45,"45.3874979,-75.6665684",45,0,90,50,30,auto_sampler,"45.3875227,-75.6667785",cODr1EBD9LcJEj_54WL-bg,45.38749789775979,-75.6665684096003,2024-10,ok,cODr1EBD9LcJEj_54WL-bg,2026-02-28T21:27:31.919Z
auto_463,auto_cODr1EBD9LcJEj_54WL-bg_h90,"45.3874979,-75.6665684",90,0,90,50,30,auto_sampler,"45.3875227,-75.6667785",cODr1EBD9LcJEj_54WL-bg,45.38749789775979,-75.6665684096003,2024-10,ok,cODr1EBD9LcJEj_54WL-bg,2026-02-28T21:27:31.919Z
auto_464,auto_cODr1EBD9LcJEj_54WL-bg_h135,"45.3874979,-75.6665684",135,0,90,50,30,auto_sampler,"45.3875227,-75.6667785",cODr1EBD9LcJEj_54WL-bg,45.38749789775979,-75.6665684096003,2024-10,ok,cODr1EBD9LcJEj_54WL-bg,2026-02-28T21:27:31.919Z
auto_465,auto_PmuFjewvVBx498bX-HarEw_h180,"45.3491636,-75.7125180",180,0,90,50,30,auto_sampler,"45.3492968,-75.7126255",PmuFjewvVBx498bX-HarEw,45.34916360018459,-75.71251804091315,2024-10,ok,PmuFjewvVBx498bX-HarEw,2026-02-28T21:27:32.001Z
auto_466,auto_PmuFjewvVBx498bX-HarEw_h225,"45.3491636,-75.7125180",225,0,90,50,30,auto_sampler,"45.3492968,-75.7126255",PmuFjewvVBx498bX-HarEw,45.34916360018459,-75.71251804091315,2024-10,ok,PmuFjewvVBx498bX-HarEw,2026-02-28T21:27:32.001Z
auto_467,auto_PmuFjewvVBx498bX-HarEw_h270,"45.3491636,-75.7125180",270,0,90,50,30,auto_sampler,"45.3492968,-75.7126255",PmuFjewvVBx498bX-HarEw,45.34916360018459,-75.71251804091315,2024-10,ok,PmuFjewvVBx498bX-HarEw,2026-02-28T21:27:32.001Z
auto_468,auto_PmuFjewvVBx498bX-HarEw_h315,"45.3491636,-75.7125180",315,0,90,50,30,auto_sampler,"45.3492968,-75.7126255",PmuFjewvVBx498bX-HarEw,45.34916360018459,-75.71251804091315,2024-10,ok,PmuFjewvVBx498bX-HarEw,2026-02-28T21:27:32.001Z
auto_469,auto_PmuFjewvVBx498bX-HarEw_h0,"45.3491636,-75.7125180",0,0,90,50,30,auto_sampler,"45.3492968,-75.7126255",PmuFjewvVBx498bX-HarEw,45.34916360018459,-75.71251804091315,2024-10,ok,PmuFjewvVBx498bX-HarEw,2026-02-28T21:27:32.001Z
auto_470,auto_PmuFjewvVBx498bX-HarEw_h45,"45.3491636,-75.7125180",45,0,90,50,30,auto_sampler,"45.3492968,-75.7126255",PmuFjewvVBx498bX-HarEw,45.34916360018459,-75.71251804091315,2024-10,ok,PmuFjewvVBx498bX-HarEw,2026-02-28T21:27:32.001Z
auto_471,auto_PmuFjewvVBx498bX-HarEw_h90,"45.3491636,-75.7125180",90,0,90,50,30,auto_sampler,"45.3492968,-75.7126255",PmuFjewvVBx498bX-HarEw,45.34916360018459,-75.71251804091315,2024-10,ok,PmuFjewvVBx498bX-HarEw,2026-02-28T21:27:32.001Z
auto_472,auto_PmuFjewvVBx498bX-HarEw_h135,"45.3491636,-75.7125180",135,0,90,50,30,auto_sampler,"45.3492968,-75.7126255",PmuFjewvVBx498bX-HarEw,45.34916360018459,-75.71251804091315,2024-10,ok,PmuFjewvVBx498bX-HarEw,2026-02-28T21:27:32.001Z
auto_473,auto_3kcIdpdGZvaNzxZVgG2mVQ_h180,"45.4238716,-75.6708756",180,0,90,50,30,auto_sampler,"45.4236130,-75.6707160",3kcIdpdGZvaNzxZVgG2mVQ,45.42387155499826,-75.67087561417931,2024-09,ok,3kcIdpdGZvaNzxZVgG2mVQ,2026-02-28T21:27:32.094Z
auto_474,auto_3kcIdpdGZvaNzxZVgG2mVQ_h225,"45.4238716,-75.6708756",225,0,90,50,30,auto_sampler,"45.4236130,-75.6707160",3kcIdpdGZvaNzxZVgG2mVQ,45.42387155499826,-75.67087561417931,2024-09,ok,3kcIdpdGZvaNzxZVgG2mVQ,2026-02-28T21:27:32.094Z
auto_475,auto_3kcIdpdGZvaNzxZVgG2mVQ_h270,"45.4238716,-75.6708756",270,0,90,50,30,auto_sampler,"45.4236130,-75.6707160",3kcIdpdGZvaNzxZVgG2mVQ,45.42387155499826,-75.67087561417931,2024-09,ok,3kcIdpdGZvaNzxZVgG2mVQ,2026-02-28T21:27:32.094Z
auto_476,auto_3kcIdpdGZvaNzxZVgG2mVQ_h315,"45.4238716,-75.6708756",315,0,90,50,30,auto_sampler,"45.4236130,-75.6707160",3kcIdpdGZvaNzxZVgG2mVQ,45.42387155499826,-75.67087561417931,2024-09,ok,3kcIdpdGZvaNzxZVgG2mVQ,2026-02-28T21:27:32.094Z
auto_477,auto_3kcIdpdGZvaNzxZVgG2mVQ_h0,"45.4238716,-75.6708756",0,0,90,50,30,auto_sampler,"45.4236130,-75.6707160",3kcIdpdGZvaNzxZVgG2mVQ,45.42387155499826,-75.67087561417931,2024-09,ok,3kcIdpdGZvaNzxZVgG2mVQ,2026-02-28T21:27:32.094Z
auto_478,auto_3kcIdpdGZvaNzxZVgG2mVQ_h45,"45.4238716,-75.6708756",45,0,90,50,30,auto_sampler,"45.4236130,-75.6707160",3kcIdpdGZvaNzxZVgG2mVQ,45.42387155499826,-75.67087561417931,2024-09,ok,3kcIdpdGZvaNzxZVgG2mVQ,2026-02-28T21:27:32.094Z
auto_479,auto_3kcIdpdGZvaNzxZVgG2mVQ_h90,"45.4238716,-75.6708756",90,0,90,50,30,auto_sampler,"45.4236130,-75.6707160",3kcIdpdGZvaNzxZVgG2mVQ,45.42387155499826,-75.67087561417931,2024-09,ok,3kcIdpdGZvaNzxZVgG2mVQ,2026-02-28T21:27:32.094Z
auto_480,auto_3kcIdpdGZvaNzxZVgG2mVQ_h135,"45.4238716,-75.6708756",135,0,90,50,30,auto_sampler,"45.4236130,-75.6707160",3kcIdpdGZvaNzxZVgG2mVQ,45.42387155499826,-75.67087561417931,2024-09,ok,3kcIdpdGZvaNzxZVgG2mVQ,2026-02-28T21:27:32.094Z
auto_481,auto_jg4B-468RJeIc1Y5yOX7mQ_h180,"45.3909490,-75.6974477",180,0,90,50,30,auto_sampler,"45.3915819,-75.6975615",jg4B-468RJeIc1Y5yOX7mQ,45.39094904845275,-75.69744766997069,2019-09,ok,jg4B-468RJeIc1Y5yOX7mQ,2026-02-28T21:27:32.202Z
auto_482,auto_jg4B-468RJeIc1Y5yOX7mQ_h225,"45.3909490,-75.6974477",225,0,90,50,30,auto_sampler,"45.3915819,-75.6975615",jg4B-468RJeIc1Y5yOX7mQ,45.39094904845275,-75.69744766997069,2019-09,ok,jg4B-468RJeIc1Y5yOX7mQ,2026-02-28T21:27:32.202Z
auto_483,auto_jg4B-468RJeIc1Y5yOX7mQ_h270,"45.3909490,-75.6974477",270,0,90,50,30,auto_sampler,"45.3915819,-75.6975615",jg4B-468RJeIc1Y5yOX7mQ,45.39094904845275,-75.69744766997069,2019-09,ok,jg4B-468RJeIc1Y5yOX7mQ,2026-02-28T21:27:32.202Z
auto_484,auto_jg4B-468RJeIc1Y5yOX7mQ_h315,"45.3909490,-75.6974477",315,0,90,50,30,auto_sampler,"45.3915819,-75.6975615",jg4B-468RJeIc1Y5yOX7mQ,45.39094904845275,-75.69744766997069,2019-09,ok,jg4B-468RJeIc1Y5yOX7mQ,2026-02-28T21:27:32.202Z
auto_485,auto_jg4B-468RJeIc1Y5yOX7mQ_h0,"45.3909490,-75.6974477",0,0,90,50,30,auto_sampler,"45.3915819,-75.6975615",jg4B-468RJeIc1Y5yOX7mQ,45.39094904845275,-75.69744766997069,2019-09,ok,jg4B-468RJeIc1Y5yOX7mQ,2026-02-28T21:27:32.202Z
auto_486,auto_jg4B-468RJeIc1Y5yOX7mQ_h45,"45.3909490,-75.6974477",45,0,90,50,30,auto_sampler,"45.3915819,-75.6975615",jg4B-468RJeIc1Y5yOX7mQ,45.39094904845275,-75.69744766997069,2019-09,ok,jg4B-468RJeIc1Y5yOX7mQ,2026-02-28T21:27:32.202Z
auto_487,auto_jg4B-468RJeIc1Y5yOX7mQ_h90,"45.3909490,-75.6974477",90,0,90,50,30,auto_sampler,"45.3915819,-75.6975615",jg4B-468RJeIc1Y5yOX7mQ,45.39094904845275,-75.69744766997069,2019-09,ok,jg4B-468RJeIc1Y5yOX7mQ,2026-02-28T21:27:32.202Z
